open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1779217200000,2114.23,2122.45,2108.82,2112.27,72091.511,1779220799999,152437871.91065,108573,35109.506,74242884.67604,0
1779220800000,2112.26,2118.07,2111.41,2117.48,24303.816,1779224399999,51409520.11338,43889,13356.984,28251221.38903,0
1779224400000,2117.48,2119.79,2115.57,2116.00,26028.073,1779227999999,55121135.24844,42930,13409.309,28398927.83845,0
1779228000000,2116.00,2116.00,2101.21,2105.24,98702.810,1779231599999,207972038.01902,124525,44359.832,93475541.71935,0
1779231600000,2105.24,2117.76,2103.50,2111.00,59991.673,1779235199999,126729246.29082,87576,30025.913,63427561.48262,0
1779235200000,2110.99,2115.29,2102.31,2110.61,89338.735,1779238799999,188322787.24426,165524,45954.922,96879505.24737,0
1779238800000,2110.60,2118.50,2101.79,2114.29,118272.963,1779242399999,249506302.79197,195849,65388.650,137952421.78595,0
1779242400000,2114.30,2116.36,2105.01,2108.58,65475.450,1779245999999,138120768.39039,121491,34715.417,73218965.64631,0
1779246000000,2108.57,2115.43,2104.93,2110.62,56332.331,1779249599999,118877158.27090,91131,27642.650,58328213.50592,0
1779249600000,2110.63,2113.78,2106.01,2112.39,41883.798,1779253199999,88407570.10997,70562,18828.515,39742099.39179,0
1779253200000,2112.38,2129.85,2112.38,2124.56,204819.533,1779256799999,434925400.81686,200095,116478.034,247326240.07631,0
1779256800000,2124.55,2134.00,2124.31,2132.99,124093.864,1779260399999,264294405.03196,124425,72072.940,153512459.94814,0
1779260400000,2133.00,2135.54,2127.36,2128.79,93168.291,1779263999999,198546325.58401,105670,40588.187,86506608.16652,0
1779264000000,2128.80,2138.00,2127.80,2130.81,123838.238,1779267599999,264138139.65456,125341,72558.132,154769901.29241,0
1779267600000,2130.81,2132.22,2126.71,2128.55,63186.111,1779271199999,134548077.44777,76488,31689.018,67479424.53333,0
1779271200000,2128.56,2136.38,2128.56,2129.76,87443.884,1779274799999,186481394.00255,94611,48095.498,102564936.79637,0
1779274800000,2129.76,2131.27,2123.18,2127.38,72809.069,1779278399999,154862463.13350,84197,33198.704,70615477.49480,0
1779278400000,2127.38,2139.25,2125.99,2133.19,125690.965,1779281999999,268016029.25598,106981,64099.915,136701473.25428,0
1779282000000,2133.19,2134.72,2114.15,2119.74,274356.721,1779285599999,582287131.32169,275343,135245.907,287074836.49245,0
1779285600000,2119.74,2138.88,2112.50,2134.05,324258.457,1779289199999,690537957.57434,393375,170762.393,363664882.48316,0
1779289200000,2134.04,2148.60,2127.67,2135.70,261995.621,1779292799999,560504020.99088,306395,136276.229,291546455.32186,0
1779292800000,2135.70,2139.55,2122.87,2134.35,156357.036,1779296399999,333216618.58925,204767,79458.490,169347245.18107,0
1779296400000,2134.35,2147.92,2131.01,2139.56,152461.307,1779299999999,326442128.07678,191173,76225.350,163227562.39733,0
1779300000000,2139.56,2140.00,2130.04,2131.15,82076.901,1779303599999,175242434.80719,115127,40032.037,85478359.13291,0
1779303600000,2131.15,2140.72,2127.92,2138.17,73644.816,1779307199999,157241963.43411,101224,38073.678,81300064.44138,0
1779307200000,2138.16,2139.87,2128.21,2135.01,66743.932,1779310799999,142463683.21038,105250,34499.822,73632386.30527,0
1779310800000,2135.01,2137.92,2129.37,2129.59,31446.693,1779314399999,67071923.87064,47844,15688.440,33463401.70373,0
1779314400000,2129.58,2129.59,2117.41,2127.16,94751.518,1779317999999,201142695.94600,135775,44265.571,93970947.85337,0
1779318000000,2127.15,2129.77,2121.58,2128.60,37813.437,1779321599999,80381275.44674,65591,21523.576,45754996.43151,0
1779321600000,2128.59,2144.53,2127.67,2141.83,111287.372,1779325199999,237801606.68499,148997,61996.827,132479723.00894,0
1779325200000,2141.83,2157.00,2138.13,2140.11,223517.657,1779328799999,479750431.55213,227842,118109.943,253587068.24578,0
1779328800000,2140.12,2147.42,2138.20,2140.60,86637.778,1779332399999,185724178.97506,103477,42397.883,90885185.47105,0
1779332400000,2140.60,2146.00,2139.71,2144.77,38489.620,1779335999999,82498924.99917,60591,20290.476,43489960.13551,0
1779336000000,2144.77,2147.80,2141.44,2143.81,44062.679,1779339599999,94492023.51464,62432,19083.401,40929987.61004,0
1779339600000,2143.81,2147.43,2132.04,2135.41,96396.740,1779343199999,206175298.21757,102153,41663.257,89122467.23471,0
1779343200000,2135.40,2137.69,2126.53,2127.61,119331.326,1779346799999,254347098.46006,126843,53351.790,113729235.17305,0
1779346800000,2127.61,2136.23,2123.33,2134.07,117899.368,1779350399999,251020663.92320,118308,60412.889,128639685.45676,0
1779350400000,2134.06,2147.51,2134.02,2137.05,155941.744,1779353999999,333835388.09307,157095,82711.165,177073731.01263,0
1779354000000,2137.04,2140.05,2126.50,2127.08,117954.245,1779357599999,251427055.52144,107490,56636.462,120712387.44569,0
1779357600000,2127.08,2129.34,2108.29,2113.44,334200.928,1779361199999,707450998.48163,284642,147633.195,312541778.49880,0
1779361200000,2113.44,2118.85,2110.76,2114.08,95206.913,1779364799999,201392390.18498,109054,48719.640,103065778.63350,0
1779364800000,2114.08,2118.76,2111.03,2116.19,92710.383,1779368399999,196084063.09476,127491,46215.246,97755020.35022,0
1779368400000,2116.19,2123.36,2103.51,2119.54,258187.860,1779371999999,545449099.36310,287297,135236.212,285780541.91525,0
1779372000000,2119.54,2124.70,2109.47,2120.98,196074.611,1779375599999,415445805.15902,260051,98591.380,208887643.87722,0
1779375600000,2120.97,2137.44,2118.25,2131.38,256088.009,1779379199999,545555785.27646,271394,130860.020,278778365.04850,0
1779379200000,2131.38,2135.55,2121.60,2126.87,107100.250,1779382799999,227960305.62809,140792,53306.982,113453166.29616,0
1779382800000,2126.87,2152.78,2124.90,2145.67,381914.729,1779386399999,818466872.22830,386682,199037.586,426538684.36237,0
1779386400000,2145.67,2147.31,2120.03,2125.89,233940.387,1779389999999,499146568.46912,247830,102646.330,219049353.29602,0
1779390000000,2125.88,2144.84,2125.37,2142.09,125018.676,1779393599999,266979893.55323,145161,67003.096,143112211.11322,0
1779393600000,2142.09,2142.56,2135.96,2137.75,50596.194,1779397199999,108234756.75883,65667,22298.922,47702833.69357,0
1779397200000,2137.76,2140.00,2132.96,2134.49,27579.534,1779400799999,58921355.29784,46776,13473.683,28786269.81827,0
1779400800000,2134.50,2136.09,2130.00,2130.99,34283.966,1779404399999,73118621.19780,68819,17696.573,37743171.35911,0
1779404400000,2131.00,2135.93,2125.90,2132.78,45673.561,1779407999999,97355935.88050,73000,21584.677,46021934.57761,0
1779408000000,2132.78,2134.29,2128.18,2128.19,49393.577,1779411599999,105254089.94869,97752,21666.316,46169393.34763,0
1779411600000,2128.19,2136.41,2124.05,2135.08,85071.513,1779415199999,181181107.54387,108852,47731.197,101651437.95831,0
1779415200000,2135.09,2139.33,2133.04,2136.88,69617.010,1779418799999,148708246.83629,97118,30545.665,65257467.41402,0
1779418800000,2136.88,2140.75,2134.14,2136.87,32384.548,1779422399999,69220727.09749,56774,17924.990,38317796.37819,0
1779422400000,2136.87,2140.45,2131.50,2132.79,44352.202,1779425999999,94735206.41468,57893,19207.600,41027033.52402,0
1779426000000,2132.79,2135.28,2126.28,2128.34,87641.616,1779429599999,186760721.06441,84743,38577.043,82240123.23531,0
1779429600000,2128.34,2130.28,2122.86,2124.79,89866.063,1779433199999,191100057.39558,105892,43966.688,93504854.93363,0
1779433200000,2124.79,2131.65,2121.00,2127.49,80442.910,1779436799999,171099842.83599,93149,38208.425,81273250.43795,0
1779436800000,2127.48,2132.67,2118.42,2121.49,112004.423,1779440399999,237975788.81340,136312,50509.286,107354943.40701,0
1779440400000,2121.49,2124.58,2117.76,2122.86,83123.384,1779443999999,176325584.87625,90025,45247.983,95989959.51895,0
1779444000000,2122.87,2124.58,2120.02,2122.10,39643.770,1779447599999,84142873.75062,61076,19157.007,40661052.02465,0
1779447600000,2122.10,2129.99,2119.00,2129.65,62372.700,1779451199999,132560771.12997,80913,33045.197,70243881.53721,0
1779451200000,2129.64,2137.33,2128.34,2134.21,127225.637,1779454799999,271335058.78557,127240,62949.661,134266800.83473,0
1779454800000,2134.22,2134.79,2122.69,2129.29,144806.144,1779458399999,308227214.66263,189745,71765.340,152769002.77010,0
1779458400000,2129.29,2129.29,2111.00,2115.95,237106.512,1779461999999,502424858.91299,257348,107790.094,228418622.05231,0
1779462000000,2115.95,2124.72,2111.34,2118.50,140289.220,1779465599999,297146918.57678,175427,69575.680,147377192.99233,0
1779465600000,2118.51,2123.17,2117.00,2121.99,65598.501,1779469199999,139054089.87065,102456,33536.199,71090683.38024,0
1779469200000,2121.99,2129.39,2118.22,2118.62,139377.544,1779472799999,295997546.79527,156534,64896.488,137845957.36372,0
1779472800000,2118.63,2120.88,2082.51,2098.96,459811.722,1779476399999,965949085.21496,349357,207091.849,434980509.37492,0
1779476400000,2098.95,2102.30,2056.39,2064.60,674315.140,1779479999999,1397191839.20346,578504,328460.417,680507247.33707,0
1779480000000,2064.60,2078.20,2063.24,2072.24,197523.629,1779483599999,409192165.16903,219031,99512.963,206168935.52316,0
1779483600000,2072.24,2078.80,2070.00,2077.39,94913.685,1779487199999,196856110.14841,111790,41296.764,85675479.36984,0
1779487200000,2077.39,2078.81,2065.58,2071.91,90078.328,1779490799999,186636931.09117,122596,43611.217,90369195.79434,0
1779490800000,2071.91,2076.46,2056.05,2064.98,147138.743,1779494399999,303977743.74704,169068,67169.149,138799835.38866,0
1779494400000,2064.99,2069.91,2051.49,2063.76,206798.338,1779497999999,426596932.99337,256793,97702.257,201614729.87544,0
1779498000000,2063.76,2069.32,2061.75,2068.12,73432.834,1779501599999,151739229.52390,115008,41818.181,86420875.41798,0
1779501600000,2068.11,2069.80,2064.03,2067.35,40901.644,1779505199999,84535412.53525,67479,21529.239,44497215.79439,0
1779505200000,2067.36,2071.10,2067.06,2069.87,37822.004,1779508799999,78263481.80381,55425,19030.870,39379328.65903,0
1779508800000,2069.88,2070.24,2064.45,2066.34,39115.698,1779512399999,80854737.95745,49476,18247.418,37714891.50889,0
1779512400000,2066.35,2067.00,2060.94,2064.00,53573.852,1779515999999,110561345.53568,67780,21516.815,44404326.48430,0
1779516000000,2064.01,2064.88,2059.18,2060.93,48618.923,1779519599999,100246804.14141,59778,21098.923,43505705.14656,0
1779519600000,2060.93,2062.20,2007.00,2027.47,817337.854,1779523199999,1660536088.24718,572968,357634.848,726508331.67993,0
1779523200000,2027.48,2031.40,2020.17,2029.33,271741.699,1779526799999,550596972.50285,262185,142497.913,288753300.45792,0
1779526800000,2029.33,2030.48,2026.18,2026.46,107511.201,1779530399999,218080262.56032,102488,56246.757,114100620.53047,0
1779530400000,2026.46,2032.99,2026.05,2030.56,58292.057,1779533999999,118307255.17928,58355,28473.676,57786070.11433,0
1779534000000,2030.55,2035.00,2029.61,2030.46,73359.729,1779537599999,149091613.23929,68021,42886.172,87168154.11260,0
1779537600000,2030.46,2031.07,2026.10,2030.17,60655.356,1779541199999,123064718.50634,63876,29761.878,60384712.52486,0
1779541200000,2030.18,2045.50,2030.12,2043.96,259988.693,1779544799999,530526159.96524,216360,150591.581,307334986.16643,0
1779544800000,2043.96,2064.53,2040.09,2060.64,285692.228,1779548399999,586179652.10651,231574,153553.255,314997190.37141,0
1779548400000,2060.65,2067.84,2054.60,2059.43,253946.304,1779551999999,523418823.84976,203173,113117.621,233152386.04754,0
1779552000000,2059.43,2064.48,2056.40,2060.80,111680.429,1779555599999,230113936.34804,113825,47436.802,97747481.20232,0
1779555600000,2060.80,2065.00,2058.24,2063.14,75678.753,1779559199999,156031988.64148,90584,38544.063,79475486.32801,0
1779559200000,2063.14,2083.00,2062.74,2073.00,262906.868,1779562799999,545528773.08804,241570,145231.127,301333877.61119,0
1779562800000,2072.99,2081.85,2067.84,2076.51,103943.771,1779566399999,215718245.35902,112360,64127.261,133125020.57950,0
1779566400000,2076.50,2147.00,2073.52,2145.59,881759.965,1779569999999,1865361315.71770,771008,463135.007,978719687.31657,0
1779570000000,2145.60,2149.86,2105.00,2115.84,416700.826,1779573599999,885471040.68885,448773,189062.780,401799109.87199,0
1779573600000,2115.85,2119.50,2102.03,2115.75,153550.920,1779577199999,324224386.55825,190884,76438.891,161432759.25252,0
1779577200000,2115.75,2121.30,2113.35,2116.82,75152.171,1779580799999,159150662.04385,109914,42273.686,89530296.21732,0
1779580800000,2116.82,2120.73,2112.00,2118.59,74286.956,1779584399999,157214665.32835,105255,36617.582,77506314.93275,0
1779584400000,2118.59,2125.58,2117.26,2121.46,77162.450,1779587999999,163666993.42794,97129,44028.800,93392673.53470,0
1779588000000,2121.45,2124.63,2117.26,2121.61,69025.652,1779591599999,146426370.70241,87917,33733.193,71570335.07015,0
1779591600000,2121.61,2126.73,2115.21,2118.09,64923.306,1779595199999,137613114.74741,81109,24407.420,51756637.47322,0
1779595200000,2118.09,2123.01,2118.09,2119.14,37570.987,1779598799999,79683954.03904,54324,21091.498,44736059.37759,0
1779598800000,2119.14,2120.60,2112.80,2119.06,53406.275,1779602399999,113019908.65897,68811,25139.840,53210873.64487,0
1779602400000,2119.05,2129.55,2116.63,2127.24,71013.139,1779605999999,150764346.15424,96506,42775.390,90815845.79441,0
1779606000000,2127.23,2128.96,2118.30,2120.25,51994.369,1779609599999,110362444.25809,71376,23027.437,48881881.62929,0
1779609600000,2120.25,2122.56,2118.30,2119.44,42618.436,1779613199999,90353209.73714,57269,18266.596,38725846.87305,0
1779613200000,2119.43,2123.95,2118.03,2122.47,59819.391,1779616799999,126887845.96070,63093,33352.359,70751877.68543,0
1779616800000,2122.47,2131.10,2118.14,2121.20,111016.411,1779620399999,235692575.58019,117694,58243.162,123698012.10113,0
1779620400000,2121.20,2126.63,2121.12,2125.07,54731.652,1779623999999,116273089.51838,76981,26412.746,56110598.99413,0
1779624000000,2125.08,2125.50,2115.61,2118.91,77367.974,1779627599999,163967200.23095,87601,29553.888,62646525.69742,0
1779627600000,2118.91,2120.39,2104.49,2109.34,172753.550,1779631199999,364982790.29083,143646,78387.199,165626336.02793,0
1779631200000,2109.33,2112.67,2075.60,2097.22,520280.548,1779634799999,1089351525.32006,441884,232792.066,487461416.42230,0
1779634800000,2097.22,2099.40,2093.01,2095.10,79096.598,1779638399999,165781201.66273,92403,39437.692,82670124.81073,0
1779638400000,2095.11,2108.59,2094.11,2102.82,148100.621,1779641999999,311178650.06333,148643,84958.154,178521760.97268,0
1779642000000,2102.83,2106.21,2100.43,2101.93,48833.599,1779645599999,102710783.34877,71648,27128.979,57064903.96714,0
1779645600000,2101.93,2104.13,2096.68,2099.01,50182.780,1779649199999,105415499.63918,63139,25045.675,52615237.76129,0
1779649200000,2099.01,2101.77,2095.27,2099.87,30995.843,1779652799999,65037495.12780,57706,17352.650,36412720.33944,0
1779652800000,2099.87,2101.12,2090.25,2091.94,80047.334,1779656399999,167652090.81805,91080,32825.585,68747555.40846,0
1779656400000,2091.94,2097.87,2061.26,2069.47,263053.226,1779659999999,545819725.93493,268571,120610.252,250165622.23745,0
1779660000000,2069.48,2098.68,2069.37,2091.38,246539.725,1779663599999,514993636.19249,309060,131930.662,275616041.78255,0
1779663600000,2091.37,2107.49,2090.51,2098.99,111821.738,1779667199999,234765636.02461,155381,62820.565,131915726.51610,0
1779667200000,2098.99,2108.74,2098.84,2104.26,99733.487,1779670799999,209857281.63820,141754,54279.638,114221069.50324,0
1779670800000,2104.26,2107.46,2092.32,2093.33,64186.305,1779674399999,134871270.69621,110333,24898.194,52342030.56516,0
1779674400000,2093.34,2112.67,2093.34,2097.30,131591.388,1779677999999,276719361.37957,174652,72756.410,153037621.74550,0
1779678000000,2097.31,2099.20,2090.84,2094.55,54387.885,1779681599999,113949311.58068,94012,24620.101,51586233.67876,0
1779681600000,2094.56,2107.29,2090.96,2104.86,111645.706,1779685199999,234426901.35805,97020,60107.980,126209973.55030,0
1779685200000,2104.86,2110.84,2103.19,2107.21,109739.672,1779688799999,231307489.95198,105358,49120.277,103524228.68802,0
1779688800000,2107.21,2110.80,2098.08,2108.00,95865.080,1779692399999,201735563.26082,123534,49997.545,105224974.85857,0
1779692400000,2108.00,2117.60,2105.49,2115.38,161734.708,1779695999999,341503776.03658,156445,91193.966,192591641.76278,0
1779696000000,2115.38,2116.93,2110.85,2115.76,67137.566,1779699599999,141905295.16663,77678,31197.384,65946478.34857,0
1779699600000,2115.77,2123.72,2115.00,2115.84,121491.829,1779703199999,257412051.98971,120195,64242.511,136124867.92965,0
1779703200000,2115.84,2120.34,2113.76,2116.09,57204.696,1779706799999,121053379.54801,72291,26952.570,57041135.42722,0
1779706800000,2116.10,2119.41,2112.77,2113.89,59892.266,1779710399999,126725506.97763,75121,27742.921,58703865.52859,0
1779710400000,2113.88,2118.71,2111.04,2116.12,68474.769,1779713999999,144814383.92975,86906,33333.662,70497552.06891,0
1779714000000,2116.12,2119.22,2113.24,2115.35,41618.792,1779717599999,88042992.06436,66069,19315.599,40864676.09441,0
1779717600000,2115.36,2129.61,2114.69,2127.54,171809.915,1779721199999,364840447.86699,164205,92554.740,196552886.47711,0
1779721200000,2127.55,2137.99,2121.63,2126.00,173938.582,1779724799999,370374728.34369,175476,95531.578,203484886.65260,0
1779724800000,2126.01,2141.60,2123.88,2135.50,141021.006,1779728399999,300692229.14504,142708,76259.946,162650898.46048,0
1779728400000,2135.49,2139.99,2127.22,2127.82,92340.726,1779731999999,197033481.17844,109099,45411.946,96923242.53557,0
1779732000000,2127.82,2133.12,2125.52,2125.90,50108.703,1779735599999,106665332.82974,60885,23065.157,49103208.55654,0
1779735600000,2125.90,2126.05,2115.42,2120.41,83520.747,1779739199999,177125746.85261,94238,33790.140,71668532.50766,0
1779739200000,2120.41,2122.45,2105.81,2107.49,128311.788,1779742799999,271057298.80790,114312,41947.927,88651270.19123,0
1779742800000,2107.49,2111.92,2106.62,2109.85,57858.905,1779746399999,122060964.18015,74263,31261.010,65949565.13701,0
1779746400000,2109.85,2114.75,2101.09,2102.59,124471.588,1779749999999,262321671.60353,146860,61976.939,130648276.33271,0
1779750000000,2102.59,2112.76,2101.26,2111.64,62112.285,1779753599999,130977107.32199,82475,34564.129,72889078.79135,0
1779753600000,2111.64,2112.95,2083.43,2096.58,230122.777,1779757199999,482470579.29780,238167,104407.964,218923886.08965,0
1779757200000,2096.58,2099.44,2086.56,2093.36,159000.661,1779760799999,332822887.15349,188796,93316.168,195323272.45341,0
1779760800000,2093.36,2094.87,2083.39,2088.00,109412.336,1779764399999,228597319.14958,140727,51626.215,107865070.55059,0
1779764400000,2088.00,2093.59,2083.48,2092.48,73685.768,1779767999999,153936968.77643,98557,45647.653,95371159.57385,0
1779768000000,2092.49,2095.66,2087.80,2092.74,66856.742,1779771599999,139875743.48232,71587,31767.112,66466798.19852,0
1779771600000,2092.74,2102.72,2090.90,2099.82,82241.568,1779775199999,172593902.82765,87253,50765.802,106537773.18524,0
1779775200000,2099.82,2103.90,2093.88,2100.81,69774.962,1779778799999,146488485.27833,85506,31491.772,66121032.89466,0
1779778800000,2100.81,2101.62,2088.63,2094.40,168219.002,1779782399999,352361995.50252,127358,77420.496,162132534.22018,0
1779782400000,2094.40,2099.39,2094.00,2096.23,36589.102,1779785999999,76720453.28643,64591,18247.564,38260742.86052,0
1779786000000,2096.24,2098.82,2092.94,2095.67,46668.111,1779789599999,97795783.37790,74752,23858.783,49996881.09217,0
1779789600000,2095.67,2136.84,2093.00,2126.79,469037.419,1779793199999,995741608.15457,404404,269515.519,571997744.11077,0
1779793200000,2126.79,2130.00,2117.43,2120.00,199279.485,1779796799999,422942498.34347,182973,90012.638,191064683.39894,0
1779796800000,2119.99,2126.40,2110.03,2125.47,182325.324,1779800399999,385979197.03850,173408,89397.449,189274842.02168,0
1779800400000,2125.46,2130.82,2108.30,2124.48,248297.388,1779803999999,526207862.25080,276191,115381.668,244551068.49700,0
1779804000000,2124.48,2139.66,2104.00,2108.17,535764.715,1779807599999,1136511411.88346,509667,248301.432,526846905.43510,0
1779807600000,2108.18,2111.39,2076.46,2086.14,554919.846,1779811199999,1161520856.01961,502368,265666.108,556107461.55738,0
1779811200000,2086.14,2089.00,2072.27,2078.53,349817.373,1779814799999,727479517.73629,319913,186139.014,387118138.27413,0
1779814800000,2078.54,2083.00,2053.00,2069.90,470899.915,1779818399999,972822188.78028,408321,236145.826,487935353.54735,0
1779818400000,2069.90,2081.25,2065.73,2067.89,157837.088,1779821999999,327089377.41817,202421,86776.164,179846610.56580,0
1779822000000,2067.89,2076.19,2064.56,2073.65,64939.733,1779825599999,134476653.33698,108109,36079.299,74715691.40311,0
1779825600000,2073.65,2077.80,2072.83,2077.48,46261.164,1779829199999,96003780.75981,73842,23971.454,49746886.71589,0
1779829200000,2077.48,2077.90,2068.19,2072.00,52082.872,1779832799999,107999478.85159,71888,22485.258,46625727.56592,0
1779832800000,2072.00,2075.74,2064.59,2068.00,58551.088,1779836399999,121152769.66261,105812,26042.025,53889080.86429,0
1779836400000,2068.00,2076.09,2067.99,2072.99,43867.727,1779839999999,90937308.52307,71574,24539.118,50869139.43318,0
1779840000000,2073.00,2083.54,2072.79,2082.31,88130.491,1779843599999,183183162.59843,120501,48220.053,100229732.89846,0
1779843600000,2082.31,2083.05,2070.78,2073.48,56732.481,1779847199999,117738767.62102,102145,26120.337,54201951.47298,0
1779847200000,2073.48,2075.28,2067.80,2075.28,71595.230,1779850799999,148280757.96181,97918,39097.808,80981756.56348,0
1779850800000,2075.28,2079.40,2067.48,2068.80,76500.165,1779854399999,158574567.16105,97816,38043.357,78852867.81360,0
1779854400000,2068.79,2072.25,2055.00,2071.17,157717.350,1779857999999,325450350.04069,178312,73455.168,151638950.69000,0
1779858000000,2071.17,2078.30,2070.53,2076.34,77115.208,1779861599999,159946868.76947,102951,38819.061,80519405.64005,0
1779861600000,2076.34,2080.57,2073.74,2078.80,62343.897,1779865199999,129526256.26174,87809,32718.941,67983052.39479,0
1779865200000,2078.80,2083.34,2075.00,2082.66,64169.752,1779868799999,133430643.61469,87602,35179.932,73160462.84062,0
1779868800000,2082.67,2096.13,2082.54,2083.99,208209.260,1779872399999,434890473.72260,199170,105464.577,220316454.29679,0
1779872400000,2083.98,2086.84,2077.10,2082.32,112675.632,1779875999999,234556755.92710,119617,52993.673,110320014.56233,0
1779876000000,2082.33,2087.03,2078.27,2078.61,60419.709,1779879599999,125799029.60924,73856,29796.523,62046394.10913,0
1779879600000,2078.61,2084.34,2077.50,2079.58,74087.848,1779883199999,154179160.17572,90686,35694.344,74289000.05814,0
1779883200000,2079.57,2096.61,2072.39,2077.74,245529.503,1779886799999,511607647.47931,242811,125016.763,260566524.94091,0
1779886800000,2077.73,2079.73,2051.00,2063.74,484558.763,1779890399999,999599368.18644,468211,231211.537,476995279.35033,0
1779890400000,2063.74,2071.20,2053.55,2061.66,237078.237,1779893999999,488782449.20685,338532,112547.026,232022548.52301,0
1779894000000,2061.65,2079.60,2060.25,2070.86,246669.915,1779897599999,510914031.90965,261016,116219.866,240743195.59167,0
1779897600000,2070.86,2073.79,2059.10,2069.32,130654.581,1779901199999,269928358.11520,175825,57165.341,118102300.89105,0
1779901200000,2069.33,2069.56,2043.43,2051.35,279493.405,1779904799999,574092001.04806,273447,114367.626,235006649.85645,0
1779904800000,2051.35,2056.09,2041.64,2055.77,168538.217,1779908399999,345438665.52532,195706,92787.545,190206919.35143,0
1779908400000,2055.77,2060.67,2053.56,2056.84,69704.542,1779911999999,143380794.89432,104432,32574.091,67008931.86181,0
1779912000000,2056.85,2065.99,2056.30,2062.38,82478.129,1779915599999,170006053.47255,100966,40719.290,83933157.54795,0
1779915600000,2062.38,2062.38,2013.98,2020.09,442588.392,1779919199999,898680681.12433,440645,175126.496,355506512.57430,0
1779919200000,2020.09,2034.08,2015.00,2024.34,249829.706,1779922799999,505997966.18777,347502,111384.490,225639305.70104,0
1779922800000,2024.33,2029.29,2016.93,2023.70,174494.926,1779926399999,352883801.05599,223036,84223.782,170335915.00185,0
1779926400000,2023.70,2028.47,2019.71,2027.22,95231.315,1779929999999,192792000.73562,159940,52207.037,105693449.89416,0
1779930000000,2027.22,2028.26,2010.25,2019.46,202620.510,1779933599999,409054031.55706,273662,86646.798,174981036.52079,0
1779933600000,2019.47,2021.18,2013.88,2016.70,89150.920,1779937199999,179865054.40078,157055,45660.068,92128974.56861,0
1779937200000,2016.71,2020.00,1970.00,1980.66,972726.874,1779940799999,1933573864.07069,739521,432287.016,859009970.27576,0
1779940800000,1980.65,1985.75,1965.48,1981.21,434004.248,1779944399999,857870574.15969,429472,213369.895,421854779.28111,0
1779944400000,1981.22,1982.57,1974.27,1977.73,140457.780,1779947999999,277787931.65444,173750,65526.191,129600147.71707,0
1779948000000,1977.73,1983.70,1971.42,1983.21,156350.152,1779951599999,309264337.95138,165299,82836.151,163872938.10650,0
1779951600000,1983.21,1995.59,1981.46,1994.24,179965.424,1779955199999,358108405.40519,167625,94019.594,187063751.24167,0
1779955200000,1994.24,1994.96,1983.80,1987.33,119700.003,1779958799999,238073035.03093,124393,59543.326,118424785.62166,0
1779958800000,1987.34,1994.55,1983.60,1992.92,79449.285,1779962399999,158134118.76758,116282,43002.163,85595510.17123,0
1779962400000,1992.92,1997.95,1987.41,1989.15,102330.840,1779965999999,203899599.67098,127731,48145.318,95951537.65665,0
1779966000000,1989.16,1991.80,1985.29,1988.73,94401.003,1779969599999,187709414.28903,114352,36198.228,71981526.56195,0
1779969600000,1988.73,1993.95,1980.32,1991.05,138572.426,1779973199999,275310205.26426,171841,70595.275,140278652.10353,0
1779973200000,1991.06,1994.26,1974.29,1980.78,282046.109,1779976799999,558846593.54303,334368,130198.170,258004010.99815,0
1779976800000,1980.77,2002.21,1966.15,1992.69,616423.153,1779980399999,1224568029.34690,686566,307840.919,611683218.32370,0
1779980400000,1992.68,1998.55,1982.65,1989.69,176716.574,1779983999999,351771622.88355,264521,97267.231,193635493.68610,0
1779984000000,1989.70,2014.80,1984.11,2012.50,312536.360,1779987599999,625802596.03037,353854,182443.152,365427744.92757,0
1779987600000,2012.49,2026.82,2008.26,2018.42,247769.309,1779991199999,499845359.08025,266544,129194.334,260712033.27195,0
1779991200000,2018.43,2029.50,2017.05,2024.17,145298.824,1779994799999,294001679.88872,192716,68914.258,139461323.85600,0
1779994800000,2024.17,2024.28,2013.08,2013.86,130593.262,1779998399999,263664443.00506,142415,53633.538,108280892.76691,0
1779998400000,2013.87,2019.40,2005.34,2013.16,126190.543,1780001999999,254008348.33164,146766,64767.426,130387893.23385,0
1780002000000,2013.16,2023.50,2012.53,2019.05,71986.782,1780005599999,145392574.83585,85990,44138.834,89136256.97022,0
1780005600000,2019.05,2022.16,2004.43,2004.89,91532.975,1780009199999,184043791.05184,117276,41114.102,82661391.93469,0
1780009200000,2004.89,2011.61,2004.88,2008.92,59623.634,1780012799999,119726624.64969,75946,31148.916,62547922.74159,0
1780012800000,2008.92,2016.29,2008.92,2011.71,81467.394,1780016399999,164038463.39523,114861,41522.092,83601664.45768,0
1780016400000,2011.71,2015.70,2005.09,2007.25,68717.221,1780019999999,138043755.37575,113668,36289.218,72900824.72343,0
1780020000000,2007.26,2010.12,1995.74,1998.51,128485.110,1780023599999,257218086.75469,151141,58495.314,117127471.39899,0
1780023600000,1998.51,2007.27,1998.51,2002.06,60776.532,1780027199999,121749988.23716,88295,32740.129,65582494.40402,0
1780027200000,2002.05,2007.90,1997.53,2007.63,70410.471,1780030799999,141051719.99054,90692,39335.692,78818342.01332,0
1780030800000,2007.64,2014.84,2006.84,2013.63,99724.779,1780034399999,200541833.26818,105797,53805.146,108204778.87195,0
1780034400000,2013.63,2020.76,2011.33,2017.20,80579.279,1780037999999,162415672.13575,102819,43472.245,87637210.07362,0
